Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Mens Apparel,55.00 ,175,96250 ,33688 ,35,In-store
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Womens Apparel,45.00 ,275,123750 ,49500 ,40,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Mens Street Footwear,45.00 ,525,236250 ,106313 ,45,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,45.00 ,225,101250 ,45563 ,45,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Womens Street Footwear,35.00 ,225,78750 ,27563 ,35,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,40.00 ,150,60000 ,21000 ,35,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Mens Apparel,55.00 ,150,82500 ,28875 ,35,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Womens Apparel,45.00 ,300,135000 ,54000 ,40,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Mens Street Footwear,60.00 ,570,342000 ,153900 ,45,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,55.00 ,275,151250 ,68063 ,45,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Womens Street Footwear,50.00 ,300,150000 ,52500 ,35,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,50.00 ,250,125000 ,43750 ,35,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,275,165000 ,57750 ,35,In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Womens Apparel,65.00 ,400,260000 ,104000 ,40,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Mens Street Footwear,60.00 ,650,390000 ,175500 ,45,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,55.00 ,400,220000 ,99000 ,45,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Womens Street Footwear,50.00 ,325,162500 ,56875 ,35,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,50.00 ,300,150000 ,52500 ,35,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,300,180000 ,63000 ,35,In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Womens Apparel,65.00 ,450,292500 ,117000 ,40,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Mens Street Footwear,60.00 ,675,405000 ,182250 ,45,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,55.00 ,425,233750 ,105188 ,45,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Womens Street Footwear,50.00 ,350,175000 ,61250 ,35,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,50.00 ,300,150000 ,52500 ,35,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,325,195000 ,68250 ,35,In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Womens Apparel,65.00 ,500,325000 ,130000 ,40,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Mens Street Footwear,60.00 ,650,390000 ,175500 ,45,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,55.00 ,425,233750 ,105188 ,45,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Womens Street Footwear,50.00 ,350,175000 ,61250 ,35,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,50.00 ,250,125000 ,43750 ,35,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,225,135000 ,47250 ,35,In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Womens Apparel,65.00 ,400,260000 ,104000 ,40,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Mens Street Footwear,60.00 ,525,315000 ,141750 ,45,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,55.00 ,325,178750 ,80438 ,45,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Womens Street Footwear,50.00 ,225,112500 ,39375 ,35,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,50.00 ,200,100000 ,35000 ,35,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,200,120000 ,42000 ,35,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Womens Apparel,65.00 ,300,195000 ,78000 ,40,In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Mens Street Footwear,65.00 ,475,308750 ,138938 ,45,In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,60.00 ,300,180000 ,81000 ,45,In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Womens Street Footwear,60.00 ,200,120000 ,42000 ,35,In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,60.00 ,175,105000 ,36750 ,35,In-store
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Mens Apparel,70.00 ,175,122500 ,42875 ,35,In-store
West Gear,1185732,10/12/2021,Northeast,Vermont,Burlington,Womens Apparel,75.00 ,300,225000 ,90000 ,40,In-store
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Mens Street Footwear,70.00 ,450,315000 ,141750 ,45,In-store
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,60.00 ,325,195000 ,87750 ,45,In-store
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Womens Street Footwear,60.00 ,320,192000 ,67200 ,35,In-store
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,60.00 ,300,180000 ,63000 ,35,In-store
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Mens Apparel,70.00 ,275,192500 ,67375 ,35,In-store
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Womens Apparel,75.00 ,375,281250 ,112500 ,40,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Mens Street Footwear,70.00 ,600,420000 ,189000 ,45,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,60.00 ,400,240000 ,108000 ,45,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Womens Street Footwear,60.00 ,375,225000 ,78750 ,35,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,60.00 ,325,195000 ,68250 ,35,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Mens Apparel,70.00 ,325,227500 ,79625 ,35,In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Womens Apparel,75.00 ,425,318750 ,127500 ,40,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Mens Street Footwear,50.00 ,525,262500 ,105000 ,40,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,50.00 ,325,162500 ,65000 ,40,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Womens Street Footwear,40.00 ,325,130000 ,39000 ,30,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Womens Athletic Footwear,45.00 ,175,78750 ,23625 ,30,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Mens Apparel,60.00 ,225,135000 ,40500 ,30,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Womens Apparel,50.00 ,325,162500 ,56875 ,35,In-store
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Mens Street Footwear,50.00 ,600,300000 ,120000 ,40,In-store
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Mens Athletic Footwear,50.00 ,250,125000 ,50000 ,40,In-store
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Womens Street Footwear,40.00 ,300,120000 ,36000 ,30,In-store
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,45.00 ,200,90000 ,27000 ,30,In-store
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Mens Apparel,60.00 ,275,165000 ,49500 ,30,In-store
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Womens Apparel,50.00 ,375,187500 ,65625 ,35,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,50.00 ,570,285000 ,114000 ,40,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,50.00 ,275,137500 ,55000 ,40,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,40.00 ,300,120000 ,36000 ,30,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,45.00 ,150,67500 ,20250 ,30,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Mens Apparel,60.00 ,200,120000 ,36000 ,30,In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Womens Apparel,50.00 ,300,150000 ,52500 ,35,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,50.00 ,550,275000 ,110000 ,40,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,50.00 ,250,125000 ,50000 ,40,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,40.00 ,250,100000 ,30000 ,30,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,45.00 ,175,78750 ,23625 ,30,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Mens Apparel,60.00 ,175,105000 ,31500 ,30,In-store
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Womens Apparel,50.00 ,325,162500 ,56875 ,35,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,65.00 ,595,386750 ,154700 ,40,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,60.00 ,300,180000 ,72000 ,40,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,55.00 ,325,178750 ,53625 ,30,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,55.00 ,275,151250 ,45375 ,30,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,300,195000 ,58500 ,30,In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Womens Apparel,70.00 ,425,297500 ,104125 ,35,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,65.00 ,675,438750 ,175500 ,40,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,60.00 ,425,255000 ,102000 ,40,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,55.00 ,350,192500 ,57750 ,30,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,55.00 ,325,178750 ,53625 ,30,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,325,211250 ,63375 ,30,In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Womens Apparel,70.00 ,475,332500 ,116375 ,35,In-store
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,65.00 ,700,455000 ,182000 ,40,In-store
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,60.00 ,450,270000 ,108000 ,40,Outlet
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,55.00 ,375,206250 ,61875 ,30,Outlet
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,55.00 ,325,178750 ,53625 ,30,Outlet
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,350,227500 ,68250 ,30,Outlet
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Womens Apparel,70.00 ,525,367500 ,128625 ,35,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,65.00 ,675,438750 ,175500 ,40,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,60.00 ,450,270000 ,108000 ,40,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,55.00 ,375,206250 ,61875 ,30,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,55.00 ,275,151250 ,45375 ,30,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,250,162500 ,48750 ,30,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Womens Apparel,70.00 ,425,297500 ,104125 ,35,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,65.00 ,550,357500 ,143000 ,40,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,60.00 ,350,210000 ,84000 ,40,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,55.00 ,250,137500 ,41250 ,30,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,55.00 ,225,123750 ,37125 ,30,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,225,146250 ,43875 ,30,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Womens Apparel,70.00 ,325,227500 ,79625 ,35,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,70.00 ,475,332500 ,133000 ,40,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,65.00 ,300,195000 ,78000 ,40,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,65.00 ,200,130000 ,39000 ,30,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,65.00 ,175,113750 ,34125 ,30,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Mens Apparel,75.00 ,175,131250 ,39375 ,30,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Womens Apparel,80.00 ,300,240000 ,84000 ,35,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,75.00 ,450,337500 ,135000 ,40,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,65.00 ,325,211250 ,84500 ,40,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,65.00 ,345,224250 ,67275 ,30,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,65.00 ,325,211250 ,63375 ,30,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Mens Apparel,75.00 ,300,225000 ,67500 ,30,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Womens Apparel,80.00 ,400,320000 ,112000 ,35,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,75.00 ,625,468750 ,187500 ,40,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,65.00 ,425,276250 ,110500 ,40,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,65.00 ,400,260000 ,78000 ,30,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,65.00 ,350,227500 ,68250 ,30,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Mens Apparel,75.00 ,350,262500 ,78750 ,30,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Womens Apparel,80.00 ,450,360000 ,126000 ,35,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,55.00 ,500,275000 ,96250 ,35,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,55.00 ,300,165000 ,57750 ,35,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,45.00 ,300,135000 ,33750 ,25,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Womens Athletic Footwear,50.00 ,150,75000 ,18750 ,25,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Mens Apparel,65.00 ,200,130000 ,32500 ,25,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Womens Apparel,55.00 ,300,165000 ,49500 ,30,Outlet
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Mens Street Footwear,55.00 ,575,316250 ,110688 ,35,Outlet
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Mens Athletic Footwear,55.00 ,225,123750 ,43313 ,35,Outlet
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Womens Street Footwear,45.00 ,275,123750 ,30938 ,25,Outlet
Foot Locker,1185732,1/1/2020,Northeast,New York,New York,Mens Street Footwear,47.00 ,336,15792 ,9633 ,61,Online
Foot Locker,1185732,1/2/2020,Northeast,New York,New York,Mens Athletic Footwear,47.00 ,260,12220 ,5132 ,42,Online
Foot Locker,1185732,1/3/2020,Northeast,New York,New York,Womens Street Footwear,36.00 ,250,9000 ,4140 ,46,Online
Foot Locker,1185732,1/4/2020,Northeast,New York,New York,Womens Athletic Footwear,41.00 ,247,10127 ,4658 ,46,Online
Foot Locker,1185732,1/5/2020,Northeast,New York,New York,Mens Apparel,55.00 ,234,12870 ,5148 ,40,Online
Foot Locker,1185732,1/6/2020,Northeast,New York,New York,Womens Apparel,46.00 ,260,11960 ,4425 ,37,Online
Foot Locker,1185732,1/7/2020,Northeast,New York,New York,Mens Street Footwear,46.00 ,313,14398 ,8927 ,62,Online
Foot Locker,1185732,1/8/2020,Northeast,New York,New York,Mens Athletic Footwear,46.00 ,261,12006 ,5283 ,44,Online
Foot Locker,1185732,1/21/2020,Northeast,New York,New York,Womens Street Footwear,36.00 ,276,9936 ,4670 ,47,Online
Foot Locker,1185732,1/22/2020,Northeast,New York,New York,Womens Athletic Footwear,44.00 ,206,9064 ,4441 ,49,Online
Foot Locker,1185732,1/23/2020,Northeast,New York,New York,Mens Apparel,58.00 ,243,14094 ,6060 ,43,Online
Foot Locker,1185732,1/24/2020,Northeast,New York,New York,Womens Apparel,48.00 ,290,13920 ,5290 ,38,Online
Foot Locker,1185732,1/25/2020,Northeast,New York,New York,Mens Street Footwear,46.00 ,354,16284 ,10259 ,63,Online
Foot Locker,1185732,1/26/2020,Northeast,New York,New York,Mens Athletic Footwear,48.00 ,259,12432 ,5346 ,43,Online
Foot Locker,1185732,1/27/2020,Northeast,New York,New York,Womens Street Footwear,39.00 ,247,9633 ,4720 ,49,Online
Foot Locker,1185732,1/28/2020,Northeast,New York,New York,Womens Athletic Footwear,43.00 ,216,9288 ,4644 ,50,Online
Foot Locker,1185732,1/29/2020,Northeast,New York,New York,Mens Apparel,59.00 ,230,13570 ,5699 ,42,Online
Foot Locker,1185732,1/30/2020,Northeast,New York,New York,Womens Apparel,45.00 ,238,10710 ,3749 ,35,Online
Foot Locker,1185732,1/31/2020,Northeast,New York,New York,Mens Street Footwear,45.00 ,300,13500 ,8370 ,62,Online
Foot Locker,1185732,2/1/2020,Northeast,New York,New York,Mens Athletic Footwear,47.00 ,234,10998 ,4509 ,41,Online
Foot Locker,1185732,2/2/2020,Northeast,New York,New York,Womens Street Footwear,39.00 ,252,9828 ,4914 ,50,Online
Foot Locker,1185732,2/3/2020,Northeast,New York,New York,Womens Athletic Footwear,41.00 ,239,9799 ,4802 ,49,Online
Foot Locker,1185732,2/4/2020,Northeast,New York,New York,Mens Apparel,56.00 ,215,12040 ,5057 ,42,Online
Foot Locker,1185732,2/5/2020,Northeast,New York,New York,Womens Apparel,49.00 ,238,11662 ,4315 ,37,Online
Foot Locker,1185732,2/6/2020,Northeast,New York,New York,Mens Street Footwear,54.00 ,317,17118 ,10956 ,64,Online
Foot Locker,1185732,2/7/2020,Northeast,New York,New York,Mens Athletic Footwear,50.00 ,259,12950 ,5180 ,40,Online
Foot Locker,1185732,2/8/2020,Northeast,New York,New York,Womens Street Footwear,46.00 ,261,12006 ,5643 ,47,Online
Foot Locker,1185732,2/9/2020,Northeast,New York,New York,Womens Athletic Footwear,46.00 ,230,10580 ,5078 ,48,Online
Foot Locker,1185732,2/10/2020,Northeast,New York,New York,Mens Apparel,59.00 ,245,14455 ,6505 ,45,Online
Foot Locker,1185732,3/3/2020,Northeast,New York,New York,Womens Apparel,59.00 ,290,17110 ,6160 ,36,Online
Foot Locker,1185732,3/4/2020,Northeast,New York,New York,Mens Street Footwear,55.00 ,313,17215 ,10501 ,61,Online
Foot Locker,1185732,3/5/2020,Northeast,New York,New York,Mens Athletic Footwear,54.00 ,270,14580 ,5978 ,41,Online
Foot Locker,1185732,3/6/2020,Northeast,New York,New York,Womens Street Footwear,46.00 ,278,12788 ,6138 ,48,Online
Foot Locker,1185732,3/7/2020,Northeast,New York,New York,Womens Athletic Footwear,47.00 ,261,12267 ,5520 ,45,Online
Foot Locker,1185732,3/8/2020,Northeast,New York,New York,Mens Apparel,55.00 ,252,13860 ,6237 ,45,Online
Foot Locker,1185732,3/9/2020,Northeast,New York,New York,Womens Apparel,64.00 ,305,19520 ,7613 ,39,Online
Foot Locker,1185732,3/10/2020,Northeast,New York,New York,Mens Street Footwear,59.00 ,319,18821 ,11293 ,60,Online
Foot Locker,1185732,3/11/2020,Northeast,New York,New York,Mens Athletic Footwear,53.00 ,267,14151 ,5943 ,42,Online
Foot Locker,1185732,3/12/2020,Northeast,New York,New York,Womens Street Footwear,46.00 ,247,11362 ,5113 ,45,Online
Foot Locker,1185732,3/13/2020,Northeast,New York,New York,Womens Athletic Footwear,46.00 ,243,11178 ,5142 ,46,Online
Foot Locker,1185732,3/14/2020,Northeast,New York,New York,Mens Apparel,58.00 ,231,13398 ,5761 ,43,Online
Foot Locker,1185732,3/15/2020,Northeast,New York,New York,Womens Apparel,61.00 ,286,17446 ,6978 ,40,Online
Foot Locker,1185732,3/16/2020,Northeast,New York,New York,Mens Street Footwear,58.00 ,325,18850 ,11499 ,61,Online
Foot Locker,1185732,3/17/2020,Northeast,New York,New York,Mens Athletic Footwear,53.00 ,308,16324 ,6693 ,41,Online
Foot Locker,1185732,3/18/2020,Northeast,New York,New York,Womens Street Footwear,45.00 ,257,11565 ,5320 ,46,Online
Foot Locker,1185732,3/31/2020,Northeast,New York,New York,Womens Athletic Footwear,47.00 ,241,11327 ,5324 ,47,Online
Walmart,1185732,4/17/2020,Northeast,New York,New York,Mens Apparel,54.00 ,270,14580 ,6561 ,45,Online
Walmart,1185732,4/18/2020,Northeast,New York,New York,Womens Apparel,62.00 ,290,17980 ,6653 ,37,Online
Walmart,1185732,4/19/2020,Northeast,New York,New York,Mens Street Footwear,56.00 ,360,20160 ,12499 ,62,Online
Walmart,1185732,4/20/2020,Northeast,New York,New York,Mens Athletic Footwear,50.00 ,270,13500 ,5940 ,44,Online
Walmart,1185732,4/21/2020,Northeast,New York,New York,Womens Street Footwear,47.00 ,268,12596 ,5920 ,47,Online
Walmart,1185732,4/22/2020,Northeast,New York,New York,Womens Athletic Footwear,47.00 ,252,11844 ,5448 ,46,Online
Walmart,1185732,4/23/2020,Northeast,New York,New York,Mens Apparel,58.00 ,252,14616 ,5846 ,40,Online
Walmart,1185732,4/24/2020,Northeast,New York,New York,Womens Apparel,59.00 ,280,16520 ,6608 ,40,Online
Walmart,1185732,4/25/2020,Northeast,New York,New York,Mens Apparel,64.00 ,236,15104 ,6344 ,42,Online
Walmart,1185732,4/26/2020,Northeast,New York,New York,Womens Apparel,68.00 ,290,19720 ,7494 ,38,Online
Walmart,1185732,4/27/2020,Northeast,New York,New York,Mens Street Footwear,60.00 ,299,17940 ,10764 ,60,Online
Walmart,1185732,4/28/2020,Northeast,New York,New York,Mens Athletic Footwear,53.00 ,273,14469 ,6222 ,43,Online
Walmart,1185732,4/29/2020,Northeast,New York,New York,Womens Street Footwear,52.00 ,258,13416 ,6440 ,48,Online
Walmart,1185732,4/30/2020,Northeast,New York,New York,Womens Athletic Footwear,50.00 ,252,12600 ,6174 ,49,Online
Walmart,1185732,5/1/2020,Northeast,New York,New York,Mens Apparel,64.00 ,254,16256 ,6828 ,42,Online
Walmart,1185732,5/2/2020,Northeast,New York,New York,Womens Apparel,66.00 ,263,17358 ,6422 ,37,Online
Walmart,1185732,5/3/2020,Northeast,New York,New York,Mens Street Footwear,62.00 ,312,19344 ,12380 ,64,Online
Walmart,1185732,5/4/2020,Northeast,New York,New York,Mens Athletic Footwear,51.00 ,300,15300 ,6426 ,42,Online
Walmart,1185732,5/5/2020,Northeast,New York,New York,Womens Street Footwear,54.00 ,285,15390 ,7233 ,47,Online
Walmart,1185732,5/6/2020,Northeast,New York,New York,Womens Athletic Footwear,54.00 ,225,12150 ,5589 ,46,Online
Walmart,1185732,5/7/2020,Northeast,New York,New York,Mens Apparel,60.00 ,261,15660 ,6734 ,43,Online
Walmart,1185732,7/18/2020,Northeast,New York,New York,Womens Apparel,68.00 ,290,19720 ,6902 ,35,Online
Sports Direct,1197831,7/19/2020,Northeast,New York,New York,Mens Street Footwear,24.00 ,234,5616 ,2640 ,47,Online
Sports Direct,1197831,7/20/2020,Northeast,New York,New York,Mens Athletic Footwear,34.00 ,225,7650 ,3749 ,49,Online
Sports Direct,1197831,7/21/2020,Northeast,New York,New York,Womens Street Footwear,33.00 ,210,6930 ,3188 ,46,Online
Sports Direct,1197831,7/22/2020,Northeast,New York,New York,Womens Athletic Footwear,34.00 ,175,5950 ,3273 ,55,Online
Sports Direct,1197831,7/23/2020,South,Texas,Houston,Mens Apparel,36.00 ,154,5544 ,2384 ,43,Online
Sports Direct,1197831,7/24/2020,South,Texas,Houston,Womens Apparel,34.00 ,203,6902 ,4417 ,64,Online
Sports Direct,1197831,7/25/2020,South,Texas,Houston,Mens Street Footwear,23.00 ,213,4899 ,2450 ,50,Online
Sports Direct,1197831,7/26/2020,South,Texas,Houston,Mens Athletic Footwear,33.00 ,255,8415 ,3787 ,45,Online
Sports Direct,1197831,7/27/2020,South,Texas,Houston,Womens Street Footwear,32.00 ,176,5632 ,2534 ,45,Online
Sports Direct,1197831,7/28/2020,South,Texas,Houston,Womens Athletic Footwear,34.00 ,175,5950 ,3570 ,60,Online
