Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,12/19/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$56.00 ,27,"$1,512 ",$650 ,0.43,Online
Foot Locker,1185732,12/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$60.00 ,63,"$3,780 ","$1,474 ",0.39,Online
Foot Locker,1185732,12/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,$66.00 ,113,"$7,458 ","$4,848 ",0.65,Online
Foot Locker,1185732,12/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$55.00 ,60,"$3,300 ","$1,551 ",0.47,Online
Foot Locker,1185732,12/23/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$55.00 ,55,"$3,025 ","$1,603 ",0.53,Online
Foot Locker,1185732,12/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$56.00 ,44,"$2,464 ","$1,257 ",0.51,Online
Foot Locker,1185732,12/25/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$64.00 ,42,"$2,688 ","$1,290 ",0.48,Online
Foot Locker,1185732,12/26/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$71.00 ,65,"$4,615 ","$2,031 ",0.44,Online
Foot Locker,1185732,12/27/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,$67.00 ,124,"$8,308 ","$5,733 ",0.69,Online
Foot Locker,1185732,12/28/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$55.00 ,69,"$3,795 ","$1,708 ",0.45,Online
Foot Locker,1185732,12/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$55.00 ,65,"$3,575 ","$1,895 ",0.53,Online
Foot Locker,1185732,12/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$57.00 ,53,"$3,021 ","$1,601 ",0.53,Online
Foot Locker,1185732,12/31/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$63.00 ,47,"$2,961 ","$1,362 ",0.46,Online
Foot Locker,1185732,01-01-2020,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$68.00 ,83,"$5,644 ","$2,427 ",0.43,Online
West Gear,1128299,01-02-2020,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,$32.00 ,122,"$3,904 ","$1,991 ",0.51,Online
West Gear,1128299,01-03-2020,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$44.00 ,117,"$5,148 ","$1,905 ",0.37,Online
West Gear,1128299,01-04-2020,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$41.00 ,117,"$4,797 ","$2,590 ",0.54,Online
West Gear,1128299,01-05-2020,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$43.00 ,87,"$3,741 ","$1,871 ",0.50,Online
West Gear,1128299,01-06-2020,West,Nevada,Las Vegas,Men's Apparel,$47.00 ,70,"$3,290 ","$2,139 ",0.65,Online
West Gear,1128299,01-07-2020,West,Nevada,Las Vegas,Women's Apparel,$41.00 ,128,"$5,248 ","$1,574 ",0.30,Online
West Gear,1128299,01-08-2020,West,Nevada,Las Vegas,Men's Street Footwear,$34.00 ,158,"$5,372 ","$2,686 ",0.50,Online
West Gear,1128299,01-09-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$43.00 ,128,"$5,504 ","$2,202 ",0.40,Online
West Gear,1128299,01-10-2020,West,Nevada,Las Vegas,Women's Street Footwear,$41.00 ,119,"$4,879 ","$2,586 ",0.53,Online
West Gear,1128299,01-11-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$44.00 ,74,"$3,256 ","$1,498 ",0.46,Online
West Gear,1128299,01-12-2020,West,Nevada,Las Vegas,Men's Apparel,$46.00 ,52,"$2,392 ","$1,674 ",0.70,Online
West Gear,1128299,1/13/2020,West,Nevada,Las Vegas,Women's Apparel,$41.00 ,116,"$4,756 ","$1,617 ",0.34,Online
West Gear,1128299,1/14/2020,West,Nevada,Las Vegas,Men's Street Footwear,$43.00 ,160,"$6,880 ","$3,784 ",0.55,Online
West Gear,1128299,1/15/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$50.00 ,120,"$6,000 ","$2,400 ",0.40,Online
West Gear,1128299,1/16/2020,West,Nevada,Las Vegas,Women's Street Footwear,$52.00 ,104,"$5,408 ","$2,866 ",0.53,Online
West Gear,1128299,1/17/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$50.00 ,84,"$4,200 ","$1,974 ",0.47,Online
West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's Apparel,$55.00 ,47,"$2,585 ","$1,810 ",0.70,Online
West Gear,1128299,1/19/2020,West,Nevada,Las Vegas,Women's Apparel,$54.00 ,94,"$5,076 ","$1,726 ",0.34,Online
West Gear,1128299,1/20/2020,West,Nevada,Las Vegas,Men's Street Footwear,$58.00 ,143,"$8,294 ","$4,230 ",0.51,Online
West Gear,1128299,1/21/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$62.00 ,102,"$6,324 ","$2,403 ",0.38,Online
West Gear,1128299,1/22/2020,West,Nevada,Las Vegas,Women's Street Footwear,$61.00 ,120,"$7,320 ","$3,880 ",0.53,Online
West Gear,1128299,1/23/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$59.00 ,75,"$4,425 ","$2,035 ",0.46,Online
West Gear,1128299,1/24/2020,West,Nevada,Las Vegas,Men's Apparel,$63.00 ,52,"$3,276 ","$2,162 ",0.66,Online
West Gear,1128299,1/25/2020,West,Nevada,Las Vegas,Women's Apparel,$78.00 ,95,"$7,410 ","$2,519 ",0.34,Online
West Gear,1128299,1/26/2020,West,Nevada,Las Vegas,Men's Street Footwear,$58.00 ,149,"$8,642 ","$5,012 ",0.58,Online
West Gear,1128299,1/27/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$60.00 ,104,"$6,240 ","$2,683 ",0.43,Online
West Gear,1128299,1/28/2020,West,Nevada,Las Vegas,Women's Street Footwear,$63.00 ,116,"$7,308 ","$4,166 ",0.57,Online
West Gear,1128299,1/29/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$57.00 ,90,"$5,130 ","$2,565 ",0.50,Online
West Gear,1128299,1/30/2020,West,Nevada,Las Vegas,Men's Apparel,$60.00 ,60,"$3,600 ","$2,520 ",0.70,Online
West Gear,1128299,1/31/2020,West,Nevada,Las Vegas,Women's Apparel,$78.00 ,131,"$10,218 ","$3,576 ",0.35,Online
West Gear,1128299,02-01-2020,West,Nevada,Las Vegas,Men's Street Footwear,$56.00 ,189,"$10,584 ","$6,033 ",0.57,Online
West Gear,1128299,02-02-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$62.00 ,165,"$10,230 ","$4,194 ",0.41,Online
West Gear,1128299,02-03-2020,West,Nevada,Las Vegas,Women's Street Footwear,$62.00 ,165,"$10,230 ","$6,036 ",0.59,Online
West Gear,1128299,02-04-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$58.00 ,111,"$6,438 ","$3,283 ",0.51,Online
West Gear,1128299,02-05-2020,West,Nevada,Las Vegas,Men's Apparel,$59.00 ,81,"$4,779 ","$3,536 ",0.74,Online
West Gear,1128299,02-06-2020,West,Nevada,Las Vegas,Women's Apparel,$73.00 ,174,"$12,702 ","$5,081 ",0.40,Online
West Gear,1128299,02-07-2020,West,Nevada,Las Vegas,Men's Street Footwear,$58.00 ,218,"$12,644 ","$6,701 ",0.53,Online
West Gear,1128299,02-08-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$61.00 ,174,"$10,614 ","$3,821 ",0.36,Online
West Gear,1128299,02-09-2020,West,Nevada,Las Vegas,Women's Street Footwear,$61.00 ,143,"$8,723 ","$4,623 ",0.53,Online
West Gear,1128299,02-10-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$55.00 ,117,"$6,435 ","$3,153 ",0.49,Online
West Gear,1128299,02-11-2020,West,Nevada,Las Vegas,Men's Apparel,$60.00 ,130,"$7,800 ","$5,460 ",0.70,Online
West Gear,1128299,02-12-2020,West,Nevada,Las Vegas,Women's Apparel,$78.00 ,145,"$11,310 ","$3,393 ",0.30,Online
West Gear,1128299,2/13/2020,West,Nevada,Las Vegas,Men's Street Footwear,$62.00 ,210,"$13,020 ","$6,901 ",0.53,Online
West Gear,1128299,2/14/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$64.00 ,182,"$11,648 ","$4,543 ",0.39,Online
West Gear,1128299,2/15/2020,West,Nevada,Las Vegas,Women's Street Footwear,$60.00 ,152,"$9,120 ","$4,742 ",0.52,Online
West Gear,1128299,2/16/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$64.00 ,124,"$7,936 ","$3,730 ",0.47,Online
West Gear,1128299,2/17/2020,West,Nevada,Las Vegas,Men's Apparel,$68.00 ,138,"$9,384 ","$6,381 ",0.68,Online
West Gear,1128299,2/18/2020,West,Nevada,Las Vegas,Women's Apparel,$78.00 ,108,"$8,424 ","$2,864 ",0.34,Online
West Gear,1128299,2/19/2020,West,Nevada,Las Vegas,Men's Street Footwear,$56.00 ,174,"$9,744 ","$4,677 ",0.48,Online
West Gear,1128299,2/20/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$61.00 ,162,"$9,882 ","$3,360 ",0.34,Online
West Gear,1128299,2/21/2020,West,Nevada,Las Vegas,Women's Street Footwear,$57.00 ,117,"$6,669 ","$3,335 ",0.50,Online
West Gear,1128299,2/22/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$58.00 ,112,"$6,496 ","$2,858 ",0.44,Online
West Gear,1128299,2/23/2020,West,Nevada,Las Vegas,Men's Apparel,$67.00 ,120,"$8,040 ","$4,904 ",0.61,Online
West Gear,1128299,2/24/2020,West,Nevada,Las Vegas,Women's Apparel,$74.00 ,113,"$8,362 ","$2,509 ",0.30,Online
West Gear,1128299,2/25/2020,West,Nevada,Las Vegas,Men's Street Footwear,$56.00 ,138,"$7,728 ","$3,787 ",0.49,Online
West Gear,1128299,2/26/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$59.00 ,165,"$9,735 ","$3,407 ",0.35,Online
West Gear,1128299,2/27/2020,West,Nevada,Las Vegas,Women's Street Footwear,$54.00 ,109,"$5,886 ","$2,649 ",0.45,Online
West Gear,1128299,2/28/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$54.00 ,105,"$5,670 ","$2,381 ",0.42,Online
West Gear,1128299,03-01-2020,West,Nevada,Las Vegas,Men's Apparel,$63.00 ,81,"$5,103 ","$3,113 ",0.61,Online
West Gear,1128299,03-02-2020,West,Nevada,Las Vegas,Women's Apparel,$68.00 ,94,"$6,392 ","$1,598 ",0.25,Online
West Gear,1128299,03-03-2020,West,Nevada,Las Vegas,Men's Street Footwear,$57.00 ,155,"$8,835 ","$4,241 ",0.48,Online
West Gear,1128299,03-04-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$64.00 ,150,"$9,600 ","$3,264 ",0.34,Online
West Gear,1128299,03-05-2020,West,Nevada,Las Vegas,Women's Street Footwear,$55.00 ,106,"$5,830 ","$2,682 ",0.46,Online
West Gear,1128299,03-06-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$56.00 ,108,"$6,048 ","$2,480 ",0.41,Online
West Gear,1128299,03-07-2020,West,Nevada,Las Vegas,Men's Apparel,$64.00 ,88,"$5,632 ","$3,604 ",0.64,Online
West Gear,1128299,03-08-2020,West,Nevada,Las Vegas,Women's Apparel,$68.00 ,133,"$9,044 ","$2,351 ",0.26,Online
West Gear,1128299,03-09-2020,West,Nevada,Las Vegas,Men's Street Footwear,$58.00 ,196,"$11,368 ","$5,343 ",0.47,Online
West Gear,1128299,03-10-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$62.00 ,189,"$11,718 ","$3,984 ",0.34,Online
West Gear,1128299,03-11-2020,West,Nevada,Las Vegas,Women's Street Footwear,$59.00 ,119,"$7,021 ","$3,300 ",0.47,Online
West Gear,1128299,03-12-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$57.00 ,133,"$7,581 ","$3,336 ",0.44,Online
West Gear,1128299,3/13/2020,West,Nevada,Las Vegas,Men's Apparel,$69.00 ,112,"$7,728 ","$4,637 ",0.60,Online
West Gear,1128299,3/14/2020,West,Nevada,Las Vegas,Women's Apparel,$74.00 ,150,"$11,100 ","$2,997 ",0.27,Online
West Gear,1128299,3/15/2020,West,Nevada,Las Vegas,Men's Street Footwear,$28.00 ,123,"$3,444 ","$1,722 ",0.50,Online
West Gear,1128299,3/16/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$38.00 ,123,"$4,674 ","$1,542 ",0.33,Online
West Gear,1128299,3/17/2020,West,Nevada,Las Vegas,Women's Street Footwear,$39.00 ,115,"$4,485 ","$2,063 ",0.46,Online
West Gear,1128299,3/18/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$38.00 ,72,"$2,736 ","$1,231 ",0.45,Online
West Gear,1128299,3/19/2020,West,Colorado,Denver,Men's Apparel,$41.00 ,56,"$2,296 ","$1,469 ",0.64,Online
West Gear,1128299,3/20/2020,West,Colorado,Denver,Women's Apparel,$37.00 ,128,"$4,736 ","$1,231 ",0.26,Online
West Gear,1128299,3/21/2020,West,Colorado,Denver,Men's Street Footwear,$27.00 ,131,"$3,537 ","$1,698 ",0.48,Online
West Gear,1128299,3/22/2020,West,Colorado,Denver,Men's Athletic Footwear,$38.00 ,111,"$4,218 ","$1,265 ",0.30,Online
West Gear,1128299,3/23/2020,West,Colorado,Denver,Women's Street Footwear,$38.00 ,123,"$4,674 ","$2,337 ",0.50,Online
West Gear,1128299,3/24/2020,West,Colorado,Denver,Women's Athletic Footwear,$36.00 ,72,"$2,592 ","$1,166 ",0.45,Online
West Gear,1128299,3/25/2020,West,Colorado,Denver,Men's Apparel,$43.00 ,58,"$2,494 ","$1,546 ",0.62,Online
West Gear,1128299,3/26/2020,West,Colorado,Denver,Women's Apparel,$37.00 ,116,"$4,292 ","$1,159 ",0.27,Online
West Gear,1128299,3/27/2020,West,Colorado,Denver,Men's Street Footwear,$37.00 ,165,"$6,105 ","$2,930 ",0.48,Online
West Gear,1128299,3/28/2020,West,Colorado,Denver,Men's Athletic Footwear,$48.00 ,112,"$5,376 ","$1,828 ",0.34,Online
West Gear,1128299,3/29/2020,West,Colorado,Denver,Women's Street Footwear,$51.00 ,116,"$5,916 ","$2,899 ",0.49,Online
West Gear,1128299,3/30/2020,West,Colorado,Denver,Women's Athletic Footwear,$51.00 ,90,"$4,590 ","$1,974 ",0.43,Online
West Gear,1128299,3/31/2020,West,Colorado,Denver,Men's Apparel,$56.00 ,39,"$2,184 ","$1,310 ",0.60,Online
West Gear,1128299,04-01-2020,West,Colorado,Denver,Women's Apparel,$52.00 ,95,"$4,940 ","$1,433 ",0.29,Online
West Gear,1128299,04-02-2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,131,"$7,205 ","$3,386 ",0.47,Online
West Gear,1128299,04-03-2020,West,Colorado,Denver,Men's Athletic Footwear,$59.00 ,94,"$5,546 ","$1,941 ",0.35,Online
West Gear,1128299,04-04-2020,West,Colorado,Denver,Women's Street Footwear,$61.00 ,113,"$6,893 ","$3,447 ",0.50,Online
West Gear,1128299,04-05-2020,West,Colorado,Denver,Women's Athletic Footwear,$56.00 ,74,"$4,144 ","$1,782 ",0.43,Online
West Gear,1128299,04-06-2020,West,Colorado,Denver,Men's Apparel,$62.00 ,44,"$2,728 ","$1,664 ",0.61,Online
West Gear,1128299,04-07-2020,West,Colorado,Denver,Women's Apparel,$72.00 ,98,"$7,056 ","$1,764 ",0.25,Online
West Gear,1128299,04-08-2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,131,"$7,205 ","$4,395 ",0.61,Online
West Gear,1128299,04-09-2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,105,"$6,300 ","$2,898 ",0.46,Online
West Gear,1128299,04-10-2020,West,Colorado,Denver,Women's Street Footwear,$59.00 ,98,"$5,782 ","$3,469 ",0.60,Online
West Gear,1128299,04-11-2020,West,Colorado,Denver,Women's Athletic Footwear,$58.00 ,69,"$4,002 ","$2,361 ",0.59,Online
West Gear,1128299,04-12-2020,West,Colorado,Denver,Men's Apparel,$63.00 ,44,"$2,772 ","$2,107 ",0.76,Online
West Gear,1128299,4/13/2020,West,Colorado,Denver,Women's Apparel,$74.00 ,133,"$9,842 ","$4,232 ",0.43,Online
West Gear,1128299,4/14/2020,West,Colorado,Denver,Men's Street Footwear,$54.00 ,189,"$10,206 ","$6,532 ",0.64,Online
West Gear,1128299,4/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$59.00 ,144,"$8,496 ","$4,248 ",0.50,Online
West Gear,1128299,4/16/2020,West,Colorado,Denver,Women's Street Footwear,$64.00 ,150,"$9,600 ","$6,144 ",0.64,Online
West Gear,1128299,4/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$62.00 ,135,"$8,370 ","$5,022 ",0.60,Online
West Gear,1128299,4/18/2020,West,Colorado,Denver,Men's Apparel,$66.00 ,91,"$6,006 ","$4,625 ",0.77,Online
West Gear,1128299,4/19/2020,West,Colorado,Denver,Women's Apparel,$83.00 ,181,"$15,023 ","$6,460 ",0.43,Online
West Gear,1128299,4/20/2020,West,Colorado,Denver,Men's Street Footwear,$64.00 ,202,"$12,928 ","$7,757 ",0.60,Online
West Gear,1128299,4/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$67.00 ,188,"$12,596 ","$5,038 ",0.40,Online
West Gear,1128299,4/22/2020,West,Colorado,Denver,Women's Street Footwear,$67.00 ,161,"$10,787 ","$5,933 ",0.55,Online
West Gear,1128299,4/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$61.00 ,143,"$8,723 ","$4,536 ",0.52,Online
West Gear,1128299,4/24/2020,West,Colorado,Denver,Men's Apparel,$67.00 ,131,"$8,777 ","$6,144 ",0.70,Online
West Gear,1128299,4/25/2020,West,Colorado,Denver,Women's Apparel,$78.00 ,137,"$10,686 ","$4,274 ",0.40,Online
West Gear,1128299,4/26/2020,West,Colorado,Denver,Men's Street Footwear,$63.00 ,196,"$12,348 ","$7,285 ",0.59,Online
West Gear,1128299,4/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$73.00 ,189,"$13,797 ","$5,795 ",0.42,Online
West Gear,1128299,4/28/2020,West,Colorado,Denver,Women's Street Footwear,$67.00 ,143,"$9,581 ","$5,461 ",0.57,Online
West Gear,1128299,4/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$63.00 ,135,"$8,505 ","$4,593 ",0.54,Online
West Gear,1128299,4/30/2020,West,Colorado,Denver,Men's Apparel,$74.00 ,140,"$10,360 ","$7,563 ",0.73,Online
West Gear,1128299,05-01-2020,West,Colorado,Denver,Women's Apparel,$74.00 ,100,"$7,400 ","$2,590 ",0.35,Online
West Gear,1128299,05-02-2020,West,Colorado,Denver,Men's Street Footwear,$59.00 ,162,"$9,558 ","$5,066 ",0.53,Online
West Gear,1128299,05-03-2020,West,Colorado,Denver,Men's Athletic Footwear,$69.00 ,168,"$11,592 ","$4,173 ",0.36,Online
West Gear,1128299,05-04-2020,West,Colorado,Denver,Women's Street Footwear,$60.00 ,113,"$6,780 ","$3,390 ",0.50,Online
West Gear,1128299,05-05-2020,West,Colorado,Denver,Women's Athletic Footwear,$59.00 ,100,"$5,900 ","$2,832 ",0.48,Online
West Gear,1128299,05-06-2020,West,Colorado,Denver,Men's Apparel,$74.00 ,120,"$8,880 ","$6,127 ",0.69,Online
West Gear,1128299,05-07-2020,West,Colorado,Denver,Women's Apparel,$65.00 ,106,"$6,890 ","$2,136 ",0.31,Online
West Gear,1128299,05-08-2020,West,Colorado,Denver,Men's Street Footwear,$51.00 ,137,"$6,987 ","$3,494 ",0.50,Online
West Gear,1128299,05-09-2020,West,Colorado,Denver,Men's Athletic Footwear,$54.00 ,152,"$8,208 ","$2,873 ",0.35,Online
West Gear,1128299,05-10-2020,West,Colorado,Denver,Women's Street Footwear,$51.00 ,102,"$5,202 ","$2,601 ",0.50,Online
West Gear,1128299,05-11-2020,West,Colorado,Denver,Women's Athletic Footwear,$53.00 ,85,"$4,505 ","$2,072 ",0.46,Online
West Gear,1128299,05-12-2020,West,Colorado,Denver,Men's Apparel,$64.00 ,75,"$4,800 ","$3,168 ",0.66,Online
West Gear,1128299,5/13/2020,West,Colorado,Denver,Women's Apparel,$65.00 ,105,"$6,825 ","$2,048 ",0.30,Online
West Gear,1128299,5/14/2020,West,Colorado,Denver,Men's Street Footwear,$52.00 ,150,"$7,800 ","$4,290 ",0.55,Online
West Gear,1128299,5/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$55.00 ,150,"$8,250 ","$3,053 ",0.37,Online
West Gear,1128299,5/16/2020,West,Colorado,Denver,Women's Street Footwear,$51.00 ,128,"$6,528 ","$3,460 ",0.53,Online
West Gear,1128299,5/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,116,"$6,960 ","$3,341 ",0.48,Online
West Gear,1128299,5/18/2020,West,Colorado,Denver,Men's Apparel,$68.00 ,105,"$7,140 ","$4,927 ",0.69,Online
West Gear,1128299,5/19/2020,West,Colorado,Denver,Women's Apparel,$73.00 ,130,"$9,490 ","$2,942 ",0.31,Online
West Gear,1128299,5/20/2020,West,Colorado,Denver,Men's Street Footwear,$59.00 ,203,"$11,977 ","$6,228 ",0.52,Online
West Gear,1128299,5/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$64.00 ,182,"$11,648 ","$4,426 ",0.38,Online
West Gear,1128299,5/22/2020,West,Colorado,Denver,Women's Street Footwear,$60.00 ,125,"$7,500 ","$4,125 ",0.55,Online
West Gear,1128299,5/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$63.00 ,125,"$7,875 ","$3,544 ",0.45,Online
West Gear,1128299,5/24/2020,West,Colorado,Denver,Men's Apparel,$68.00 ,115,"$7,820 ","$5,239 ",0.67,Online
West Gear,1128299,5/25/2020,West,Colorado,Denver,Women's Apparel,$75.00 ,137,"$10,275 ","$3,391 ",0.33,Online
West Gear,1128299,5/26/2020,West,Colorado,Denver,Men's Street Footwear,$36.00 ,117,"$4,212 ","$1,727 ",0.41,Online
West Gear,1128299,5/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$48.00 ,131,"$6,288 ","$2,515 ",0.40,Online
West Gear,1128299,5/28/2020,West,Colorado,Denver,Women's Street Footwear,$46.00 ,135,"$6,210 ","$2,174 ",0.35,Online
West Gear,1128299,5/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$49.00 ,78,"$3,822 ","$1,567 ",0.41,Online
West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's Apparel,$51.00 ,73,"$3,723 ","$1,452 ",0.39,Online
West Gear,1128299,5/31/2020,West,Washington,Seattle,Women's Apparel,$46.00 ,125,"$5,750 ","$1,783 ",0.31,Online
West Gear,1128299,06-01-2020,West,Washington,Seattle,Men's Street Footwear,$36.00 ,138,"$4,968 ","$2,136 ",0.43,Online
West Gear,1128299,06-02-2020,West,Washington,Seattle,Men's Athletic Footwear,$47.00 ,131,"$6,157 ","$2,401 ",0.39,Online
West Gear,1128299,06-03-2020,West,Washington,Seattle,Women's Street Footwear,$47.00 ,122,"$5,734 ","$2,236 ",0.39,Online
West Gear,1128299,06-04-2020,West,Washington,Seattle,Women's Athletic Footwear,$48.00 ,87,"$4,176 ","$1,754 ",0.42,Online
West Gear,1128299,06-05-2020,West,Washington,Seattle,Men's Apparel,$52.00 ,65,"$3,380 ","$1,352 ",0.40,Online
West Gear,1128299,06-06-2020,West,Washington,Seattle,Women's Apparel,$46.00 ,123,"$5,658 ","$1,754 ",0.31,Online
West Gear,1128299,06-07-2020,West,Washington,Seattle,Men's Street Footwear,$46.00 ,167,"$7,682 ","$3,457 ",0.45,Online
West Gear,1128299,06-08-2020,West,Washington,Seattle,Men's Athletic Footwear,$58.00 ,115,"$6,670 ","$2,401 ",0.36,Online
West Gear,1128299,06-09-2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,115,"$6,900 ","$2,760 ",0.40,Online
West Gear,1128299,06-10-2020,West,Washington,Seattle,Women's Athletic Footwear,$64.00 ,85,"$5,440 ","$2,285 ",0.42,Online
West Gear,1128299,06-11-2020,West,Washington,Seattle,Men's Apparel,$69.00 ,46,"$3,174 ","$1,206 ",0.38,Online
West Gear,1128299,06-12-2020,West,Washington,Seattle,Women's Apparel,$62.00 ,105,"$6,510 ","$2,213 ",0.34,Online
West Gear,1128299,6/13/2020,West,Washington,Seattle,Men's Street Footwear,$68.00 ,160,"$10,880 ","$4,787 ",0.44,Online
West Gear,1128299,6/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$71.00 ,88,"$6,248 ","$2,437 ",0.39,Online
West Gear,1128299,6/15/2020,West,Washington,Seattle,Women's Street Footwear,$74.00 ,120,"$8,880 ","$3,463 ",0.39,Online
West Gear,1128299,6/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$55.00 ,90,"$4,950 ","$2,079 ",0.42,Online
West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$59.00 ,56,"$3,304 ","$1,322 ",0.40,Online
West Gear,1128299,6/18/2020,West,Washington,Seattle,Women's Apparel,$78.00 ,88,"$6,864 ","$2,196 ",0.32,Online
West Gear,1128299,6/19/2020,West,Washington,Seattle,Men's Street Footwear,$55.00 ,165,"$9,075 ","$3,721 ",0.41,Online
West Gear,1128299,6/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$60.00 ,108,"$6,480 ","$2,462 ",0.38,Online
West Gear,1128299,6/21/2020,West,Washington,Seattle,Women's Street Footwear,$61.00 ,120,"$7,320 ","$2,782 ",0.38,Online
West Gear,1128299,6/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$59.00 ,90,"$5,310 ","$2,336 ",0.44,Online
West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's Apparel,$60.00 ,52,"$3,120 ","$1,186 ",0.38,Online
West Gear,1128299,6/24/2020,West,Washington,Seattle,Women's Apparel,$75.00 ,125,"$9,375 ","$3,094 ",0.33,Online
West Gear,1128299,6/25/2020,West,Washington,Seattle,Men's Street Footwear,$71.00 ,195,"$13,845 ","$5,815 ",0.42,Online
West Gear,1128299,6/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$74.00 ,188,"$13,912 ","$5,147 ",0.37,Online
West Gear,1128299,6/27/2020,West,Washington,Seattle,Women's Street Footwear,$72.00 ,163,"$11,736 ","$4,460 ",0.38,Online
West Gear,1128299,6/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$75.00 ,125,"$9,375 ","$3,750 ",0.40,Online
West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's Apparel,$82.00 ,105,"$8,610 ","$3,358 ",0.39,Online
West Gear,1128299,6/30/2020,West,Washington,Seattle,Women's Apparel,$98.00 ,182,"$17,836 ","$6,064 ",0.34,Online
West Gear,1128299,07-01-2020,West,Washington,Seattle,Men's Street Footwear,$73.00 ,239,"$17,447 ","$6,979 ",0.40,Online
West Gear,1128299,07-02-2020,West,Washington,Seattle,Men's Athletic Footwear,$82.00 ,182,"$14,924 ","$5,373 ",0.36,Online
West Gear,1128299,07-03-2020,West,Washington,Seattle,Women's Street Footwear,$78.00 ,175,"$13,650 ","$4,778 ",0.35,Online
West Gear,1128299,07-04-2020,West,Washington,Seattle,Women's Athletic Footwear,$78.00 ,137,"$10,686 ","$4,381 ",0.41,Online
